fecha,planta,linea_produccion,turno,operario,supervisor,etapa_proceso,tipo_producto,talla,color,unidades_producidas,tela_utilizada_m2,tiempo_operacion_min,tiempo_paro_min,costo_tela_m2_usd,costo_unitario_usd,unidades_defectuosas,unidades_retrabajo,tela_desperdiciada_m2,costo_desperdicio_usd,tipo_defecto,causa_raiz,porcentaje_defectos,porcentaje_merma_tela,eficiencia_linea,CRITICIDAD
3/18/2026,Planta C,L4,Noche,Erskine Whittington,Garvy Cleere,Calidad,Premium,M,Azul,264,183,384,32,2,17,86,26,10.13,1482.26,Tela danada,Proceso ineficiente,0.0,0.0554,0.0,Bajo
3/20/2026,Planta C,L10,Tarde,Tiffani Copello,Marthena Trounson,Acabado,Basica,XL,Blanco,165,172,317,78,5,20,30,12,17.41,687.05,Medida incorrecta,Materia prima defectuosa,0.0,0.1012,0.0,Bajo
3/8/2026,Planta C,L1,Dia,Keslie Severns,Evangelin Masurel,Calidad,Deportiva,S,Gris,435,52,233,52,6,15,50,56,3.97,773.82,Corte incorrecto,Falla maquina,0.0,0.0763,1.0,Bajo
3/5/2026,Planta C,L5,Dia,Deeanne Mantripp,Eadie McColm,Calidad,Basica,L,Gris,156,240,407,47,5,18,17,20,43.26,522.3,Medida incorrecta,Proceso ineficiente,0.0,0.1803,0.0,Bajo
3/5/2026,Planta A,L2,Dia,Nickolai Henrion,Jaquelyn Wank,Acabado,Deportiva,S,Azul,226,252,375,6,7,25,38,35,19.58,1087.06,Mancha,Falla maquina,0.0,0.0777,0.0,Bajo
3/20/2026,Planta B,L2,Noche,Frederic Greenard,Heda Girodin,Calidad,Basica,S,Azul,187,187,164,98,3,3,68,26,22.36,271.08,Costura defectuosa,Error humano,0.0,0.1196,1.0,Critico
3/5/2026,Planta C,L6,Noche,Zorana Adhams,Pall Kippin,Calidad,Deportiva,XL,Azul,396,183,361,32,6,7,191,21,21.76,1467.56,Tela danada,Error humano,0.0,0.1189,1.0,Bajo
3/23/2026,Planta B,L10,Dia,Page Satch,Annmarie Mathou,Costura,Basica,S,Blanco,275,104,408,99,5,10,60,23,4.79,623.95,Costura defectuosa,Error humano,0.0,0.0461,0.0,Critico
3/22/2026,Planta C,L3,Tarde,Noel Birmingham,Marlena MacDermid,Costura,Deportiva,XL,Negro,184,240,403,76,8,5,23,25,45.12,475.96,Tela danada,Materia prima defectuosa,0.0,0.188,0.0,Bajo
3/4/2026,Planta A,L4,Noche,Almeda Carlsson,Vina Lambin,Calidad,Deportiva,M,Blanco,135,228,241,38,8,7,31,11,35.69,502.52,Medida incorrecta,Proceso ineficiente,0.0,0.1565,0.0,Bajo
3/4/2026,Planta B,L2,Dia,Carma Mabee,Ethelda Finnis,Acabado,Premium,S,Azul,131,262,454,39,6,17,11,18,50.11,487.66,Medida incorrecta,Proceso ineficiente,0.0,0.1913,0.0,Bajo
3/1/2026,Planta B,L7,Noche,Winston Tummasutti,Jessamine Robken,Calidad,Deportiva,M,Blanco,301,143,195,36,4,25,108,34,21.89,2787.56,Tela danada,Error humano,0.0,0.1531,1.0,Critico
3/29/2026,Planta A,L3,Tarde,Josepha Selburn,Arlette Kuhndel,Costura,Premium,S,Gris,128,262,440,115,5,8,15,10,43.6,338.0,Costura defectuosa,Proceso ineficiente,0.0,0.1664,0.0,Critico
3/13/2026,Planta A,L3,Noche,Julianne Chillistone,Arleen Goddard,Corte,Premium,L,Blanco,84,246,179,6,2,20,23,5,69.34,598.68,Corte incorrecto,Falla maquina,0.0,0.2819,0.0,Bajo
3/5/2026,Planta C,L6,Tarde,Chickie Tween,Cherilynn Alenichicov,Acabado,Basica,M,Negro,237,71,457,81,7,13,57,33,3.1,762.7,Tela danada,Falla maquina,0.0,0.0437,0.0,Bajo
3/5/2026,Planta B,L5,Noche,Ina Sopper,Carny Richardot,Corte,Premium,M,Rojo,269,296,461,80,2,15,85,22,40.7,1356.4,Mancha,Error humano,0.0,0.1375,0.0,Bajo
3/13/2026,Planta A,L4,Tarde,Byrann Bemment,Herculie Cunnane,Acabado,Deportiva,XL,Rojo,175,182,311,118,3,10,10,15,22.16,166.48,Corte incorrecto,Materia prima defectuosa,0.0,0.1218,0.0,Critico
3/14/2026,Planta C,L2,Tarde,Glennis Petley,Anton Nelle,Corte,Deportiva,S,Blanco,248,145,157,74,3,8,17,38,14.97,180.91,Mancha,Error humano,0.0,0.1032,1.0,Bajo
3/22/2026,Planta A,L3,Tarde,Gerome Hillatt,Priscilla Halsey,Calidad,Premium,L,Blanco,216,165,221,105,7,16,50,16,32.19,1025.33,Tela danada,Proceso ineficiente,0.0,0.1951,0.0,Critico
3/16/2026,Planta A,L5,Noche,Catha Lawie,Sibyl Clace,Calidad,Premium,L,Negro,128,150,460,82,6,21,26,9,25.75,700.5,Tela danada,Falla maquina,0.0,0.1717,0.0,Bajo
3/4/2026,Planta B,L2,Noche,Evelyn Heinreich,Shana Canty,Corte,Basica,XL,Negro,184,257,223,47,4,15,47,24,92.38,1074.52,Costura defectuosa,Proceso ineficiente,0.0,0.3595,0.0,Bajo
3/28/2026,Planta A,L6,Noche,Gweneth Scannell,Jolie Cansdell,Calidad,Premium,L,Azul,109,91,200,40,7,16,25,15,13.4,493.8,Corte incorrecto,Error humano,0.0,0.1473,0.0,Bajo
3/27/2026,Planta A,L9,Tarde,Mehetabel Marion,Jesselyn Roelofs,Costura,Deportiva,XL,Blanco,121,297,222,78,6,20,17,22,12.03,412.18,Mancha,Error humano,0.0,0.0405,0.0,Bajo
3/14/2026,Planta A,L5,Tarde,Emilie Handsheart,Kai Duffin,Acabado,Premium,XL,Blanco,184,161,279,6,8,14,46,33,10.65,729.2,Costura defectuosa,Error humano,0.0,0.0661,0.0,Bajo
3/26/2026,Planta B,L8,Noche,Ursula Chittock,Jeth Mattusevich,Corte,Premium,XL,Rojo,483,215,480,14,6,4,157,59,44.82,896.92,Tela danada,Error humano,0.0,0.2085,1.0,Bajo
3/30/2026,Planta A,L1,Dia,Joete Massingham,Felic McKinley,Acabado,Basica,M,Gris,444,82,80,103,7,20,45,77,13.58,995.06,Medida incorrecta,Materia prima defectuosa,0.0,0.1656,5.0,Critico
3/5/2026,Planta A,L1,Tarde,Madalyn Cardenas,Jobyna Slimm,Calidad,Deportiva,M,Gris,435,219,300,59,7,17,60,25,31.2,1238.4,Mancha,Error humano,0.0,0.1425,1.0,Bajo
3/6/2026,Planta C,L7,Noche,Geralda Mews,Vevay Gouldbourn,Acabado,Basica,L,Azul,195,200,111,119,3,12,76,17,13.2,951.6,Costura defectuosa,Proceso ineficiente,0.0,0.066,1.0,Critico
3/28/2026,Planta A,L2,Noche,Nike Flood,Morten Bartlomieczak,Corte,Premium,XL,Blanco,142,154,329,2,8,19,28,11,30.03,772.24,Tela danada,Materia prima defectuosa,0.0,0.195,0.0,Bajo
3/13/2026,Planta A,L5,Tarde,Elijah Matchett,Alejandro Hellwing,Costura,Deportiva,L,Rojo,241,81,255,6,4,17,29,42,9.19,529.76,Corte incorrecto,Falla maquina,0.0,0.1135,0.0,Bajo
3/10/2026,Planta C,L3,Noche,Noam Handman,Esra Prantl,Calidad,Premium,S,Gris,402,195,421,63,7,25,112,80,37.72,3064.04,Corte incorrecto,Proceso ineficiente,0.0,0.1934,0.0,Critico
3/7/2026,Planta B,L10,Dia,Glen Garlette,Christel Scates,Corte,Basica,S,Gris,153,124,62,3,7,20,31,16,33.53,854.71,Costura defectuosa,Materia prima defectuosa,0.0,0.2704,2.0,Bajo
3/1/2026,Planta A,L1,Noche,Bret Enderson,Pedro Cronshaw,Corte,Deportiva,XL,Blanco,339,148,370,30,4,21,133,64,51.75,3000.0,Mancha,Proceso ineficiente,0.0,0.3497,0.0,Critico
3/13/2026,Planta A,L1,Dia,North Chastanet,Livvyy Pevreal,Costura,Deportiva,XL,Blanco,249,264,139,53,8,15,26,44,39.92,709.36,Mancha,Error humano,0.0,0.1512,1.0,Bajo
3/20/2026,Planta C,L1,Dia,Sky Boddington,Colman Lobley,Costura,Premium,L,Rojo,195,254,143,70,6,8,15,16,26.33,277.98,Tela danada,Materia prima defectuosa,0.0,0.1037,1.0,Bajo
3/24/2026,Planta A,L4,Dia,Shelagh Kluger,Rancell Guiduzzi,Corte,Deportiva,XL,Azul,442,70,192,86,3,24,90,64,11.97,2195.91,Costura defectuosa,Materia prima defectuosa,0.0,0.171,2.0,Critico
3/3/2026,Planta B,L8,Dia,Alric Slaney,Kit Saundercock,Acabado,Basica,XL,Gris,217,69,103,83,4,24,13,22,6.26,337.04,Medida incorrecta,Falla maquina,0.0,0.0907,2.0,Bajo
3/23/2026,Planta A,L2,Dia,Kenton Duerdin,Ruth Astling,Calidad,Deportiva,L,Rojo,92,133,162,14,8,8,22,14,19.74,333.92,Corte incorrecto,Error humano,0.0,0.1484,0.0,Bajo
3/3/2026,Planta C,L10,Tarde,Hetti Lomax,Heywood Boagey,Costura,Deportiva,S,Azul,459,295,83,74,3,25,109,28,47.49,2867.47,Tela danada,Falla maquina,0.0,0.161,5.0,Critico
3/2/2026,Planta B,L2,Noche,Jacqui Stobbe,Sergio Arnao,Calidad,Deportiva,S,Gris,154,270,97,0,6,3,39,25,34.83,325.98,Costura defectuosa,Error humano,0.0,0.129,1.0,Bajo
3/9/2026,Planta C,L8,Dia,Nannette Corrison,Rick Arnaldo,Costura,Basica,M,Negro,359,296,232,45,6,4,47,24,34.96,397.76,Mancha,Proceso ineficiente,0.0,0.1181,1.0,Bajo
3/28/2026,Planta C,L7,Tarde,Field Bluck,Theressa Cosbey,Corte,Premium,M,Gris,263,195,310,98,4,21,41,44,39.64,1019.56,Corte incorrecto,Materia prima defectuosa,0.0,0.2033,0.0,Critico
3/27/2026,Planta B,L1,Tarde,Roley Shovelin,Shae Coldman,Acabado,Basica,L,Negro,470,229,362,42,5,8,110,78,20.88,984.4,Tela danada,Error humano,0.0,0.0912,1.0,Bajo
3/16/2026,Planta C,L5,Tarde,Kaycee Faustian,Vincenz Odhams,Calidad,Premium,M,Azul,343,57,152,85,3,9,82,41,10.32,768.96,Medida incorrecta,Materia prima defectuosa,0.0,0.1811,2.0,Bajo
3/13/2026,Planta A,L8,Dia,Murdoch Grills,Seline Gillott,Costura,Premium,M,Negro,223,207,257,19,8,12,32,29,8.13,449.04,Costura defectuosa,Error humano,0.0,0.0393,0.0,Bajo
3/22/2026,Planta C,L8,Tarde,Kathie Offner,Allissa Smithen,Corte,Deportiva,S,Blanco,311,118,413,56,8,14,77,44,40.53,1402.24,Tela danada,Proceso ineficiente,0.0,0.3435,0.0,Bajo
3/8/2026,Planta C,L3,Noche,Hillary Castano,Lori Hessel,Corte,Premium,L,Negro,326,267,129,82,6,17,84,27,33.52,1629.12,Corte incorrecto,Materia prima defectuosa,0.0,0.1255,2.0,Bajo
3/15/2026,Planta B,L5,Tarde,Elie Avis,Ripley Crusham,Calidad,Premium,M,Gris,437,275,274,8,8,11,93,50,33.43,1290.44,Tela danada,Proceso ineficiente,0.0,0.1216,1.0,Bajo
3/27/2026,Planta B,L8,Noche,Alikee Pace,Obediah Fontelles,Calidad,Basica,S,Azul,338,92,449,6,7,25,79,62,17.92,2100.44,Costura defectuosa,Proceso ineficiente,0.0,0.1948,0.0,Critico
3/9/2026,Planta B,L7,Dia,Tresa Pole,Stearne Bayliss,Acabado,Premium,S,Blanco,171,205,344,31,7,14,42,26,34.68,830.76,Mancha,Materia prima defectuosa,0.0,0.1692,0.0,Bajo
3/28/2026,Planta B,L5,Dia,Maribeth Deinhardt,Orland Plaid,Calidad,Premium,L,Azul,316,89,396,91,2,13,39,21,6.5,520.0,Tela danada,Materia prima defectuosa,0.0,0.073,0.0,Critico
3/13/2026,Planta B,L9,Noche,Ludwig Orred,Brander Edinboro,Acabado,Premium,S,Rojo,206,113,394,110,6,24,85,27,15.86,2135.16,Costura defectuosa,Error humano,0.0,0.1404,0.0,Critico
3/20/2026,Planta A,L4,Noche,Marysa Kilban,Matt Duckitt,Costura,Basica,L,Negro,292,233,62,88,6,6,110,24,17.26,763.56,Medida incorrecta,Materia prima defectuosa,0.0,0.0741,4.0,Bajo
3/30/2026,Planta B,L8,Noche,Jabez Rodie,Corny Dewer,Corte,Basica,XL,Azul,335,86,215,47,7,25,84,42,20.79,2245.53,Corte incorrecto,Proceso ineficiente,0.0,0.2417,1.0,Critico
3/24/2026,Planta A,L1,Dia,Rodina Unger,Fionnula Camplejohn,Costura,Deportiva,L,Rojo,425,154,407,55,2,19,25,66,5.65,486.3,Medida incorrecta,Error humano,0.0,0.0367,1.0,Bajo
3/11/2026,Planta B,L3,Tarde,Townie Zimmerman,Arden Reuter,Costura,Premium,M,Azul,148,106,380,119,8,25,19,15,8.52,543.16,Medida incorrecta,Error humano,0.0,0.0804,0.0,Critico
3/18/2026,Planta A,L10,Tarde,Matthiew Simonnin,Brina Stigell,Acabado,Basica,XL,Rojo,358,237,265,87,6,7,30,36,10.84,275.04,Tela danada,Proceso ineficiente,0.0,0.0457,1.0,Bajo
3/12/2026,Planta A,L9,Dia,Marline Chazette,Aldous Creber,Costura,Basica,S,Azul,261,71,185,6,5,15,17,37,12.44,317.2,Tela danada,Error humano,0.0,0.1752,1.0,Bajo
3/21/2026,Planta B,L2,Noche,Shandee Uzzell,Livvyy Powis,Costura,Deportiva,S,Rojo,191,69,430,89,4,8,51,11,4.84,427.36,Medida incorrecta,Falla maquina,0.0,0.0701,0.0,Bajo
3/2/2026,Planta C,L4,Dia,Tildi Smeal,Valerye Espadate,Calidad,Deportiva,XL,Azul,144,74,72,120,5,11,26,19,7.76,324.8,Costura defectuosa,Proceso ineficiente,0.0,0.1049,2.0,Critico
3/26/2026,Planta C,L9,Dia,Audy O'Longain,Lucretia Robelet,Corte,Basica,L,Gris,181,188,182,30,4,11,23,16,25.39,354.56,Mancha,Proceso ineficiente,0.0,0.1351,0.0,Bajo
3/2/2026,Planta C,L6,Dia,Kippie Goodier,Niki Legerwood,Costura,Deportiva,L,Negro,294,271,445,49,4,19,42,56,36.58,944.32,Corte incorrecto,Materia prima defectuosa,0.0,0.135,0.0,Bajo
3/4/2026,Planta C,L5,Dia,Gibby Blowes,Ernestine Yeowell,Calidad,Basica,S,Rojo,423,249,318,33,6,4,41,68,16.16,260.96,Medida incorrecta,Error humano,0.0,0.0649,1.0,Bajo
3/4/2026,Planta A,L3,Noche,Kai Devereu,Ulrica Eadmeades,Costura,Basica,M,Rojo,425,67,79,2,8,3,96,27,7.17,345.36,Costura defectuosa,Materia prima defectuosa,0.0,0.107,5.0,Bajo
3/25/2026,Planta B,L1,Tarde,Keslie Poser,Aurelie Basek,Corte,Premium,M,Azul,340,179,281,16,8,12,51,18,46.1,980.8,Tela danada,Falla maquina,0.0,0.2575,1.0,Bajo
3/18/2026,Planta A,L6,Dia,Valentine Mosdill,Rem Titcomb,Calidad,Premium,M,Blanco,387,64,171,2,4,4,73,35,4.32,309.28,Costura defectuosa,Materia prima defectuosa,0.0,0.0675,2.0,Bajo
3/1/2026,Planta A,L7,Noche,Peyton Doxsey,Corenda Berth,Acabado,Premium,XL,Azul,369,208,163,59,6,4,119,42,39.62,713.72,Mancha,Error humano,0.0,0.1905,2.0,Bajo
3/5/2026,Planta C,L9,Dia,Adriano Lates,Agathe Di Claudio,Costura,Premium,XL,Negro,288,217,316,84,3,25,39,47,10.12,1005.36,Tela danada,Falla maquina,0.0,0.0466,0.0,Bajo
3/5/2026,Planta A,L7,Noche,Oliviero Kedwell,Jack Issatt,Calidad,Premium,XL,Azul,461,261,145,72,2,15,163,75,16.47,2477.94,Corte incorrecto,Materia prima defectuosa,0.0,0.0631,3.0,Critico
3/24/2026,Planta C,L2,Dia,Lucho MacGaughy,Mitchael Paulet,Costura,Basica,XL,Rojo,421,160,237,102,3,17,93,77,29.38,1669.14,Corte incorrecto,Falla maquina,0.0,0.1836,1.0,Critico
3/26/2026,Planta A,L8,Noche,Elijah Bartrop,Blanche Rafe,Costura,Deportiva,M,Azul,401,50,267,115,8,25,101,28,5.13,2566.04,Corte incorrecto,Error humano,0.0,0.1026,1.0,Critico
3/4/2026,Planta C,L3,Tarde,Dyane Haberfield,Aurlie Mears,Corte,Basica,XL,Gris,430,57,93,95,7,4,67,39,19.94,407.58,Medida incorrecta,Proceso ineficiente,0.0,0.3498,4.0,Critico
3/20/2026,Planta C,L3,Tarde,Jennica Shapland,Jordain Excell,Calidad,Premium,M,Rojo,195,207,139,119,3,21,25,23,7.91,548.73,Costura defectuosa,Error humano,0.0,0.0382,1.0,Critico
3/20/2026,Planta A,L9,Tarde,Revkah Burgh,Cayla Thody,Corte,Deportiva,L,Negro,500,98,376,71,7,24,29,33,28.96,898.72,Medida incorrecta,Falla maquina,0.0,0.2955,1.0,Bajo
3/18/2026,Planta A,L10,Tarde,Judd Justice,Lockwood Gemnett,Corte,Deportiva,L,Gris,344,67,157,67,5,21,22,22,15.99,541.95,Costura defectuosa,Materia prima defectuosa,0.0,0.2387,2.0,Bajo
3/6/2026,Planta B,L8,Noche,Seymour Shave,Korney Chattock,Acabado,Basica,L,Rojo,298,163,222,2,7,25,107,33,18.39,2803.73,Corte incorrecto,Falla maquina,0.0,0.1128,1.0,Critico
3/3/2026,Planta B,L4,Tarde,Mariska Burgill,Sandor Rudeyeard,Corte,Deportiva,M,Azul,137,98,443,72,3,6,27,8,11.2,195.6,Medida incorrecta,Proceso ineficiente,0.0,0.1143,0.0,Bajo
3/29/2026,Planta A,L4,Dia,Bevon Bassom,Celestyn Shufflebotham,Calidad,Premium,S,Gris,123,189,173,88,6,11,19,15,22.28,342.68,Medida incorrecta,Falla maquina,0.0,0.1179,0.0,Bajo
3/11/2026,Planta C,L6,Noche,Dottie Fer,Adella Beeson,Acabado,Deportiva,L,Azul,167,146,92,42,4,20,43,22,18.23,932.92,Corte incorrecto,Proceso ineficiente,0.0,0.1249,1.0,Bajo
3/1/2026,Planta A,L5,Noche,Natal Barham,Cam Hastwall,Acabado,Deportiva,S,Azul,442,175,380,80,3,8,129,23,13.62,1072.86,Costura defectuosa,Proceso ineficiente,0.0,0.0778,1.0,Bajo
3/26/2026,Planta B,L4,Dia,Roselia Osgood,Betty Dakhov,Calidad,Premium,S,Negro,361,240,286,72,3,21,87,61,7.68,1850.04,Costura defectuosa,Materia prima defectuosa,0.0,0.032,1.0,Bajo
3/18/2026,Planta C,L8,Tarde,Gavin Nanetti,Vernon MacCoughen,Calidad,Basica,L,Rojo,392,255,432,105,2,18,53,34,31.62,1017.24,Mancha,Proceso ineficiente,0.0,0.124,0.0,Critico
3/10/2026,Planta C,L7,Dia,Englebert Binford,Web Somner,Costura,Deportiva,L,Rojo,98,76,173,86,2,5,9,12,4.63,54.26,Corte incorrecto,Falla maquina,0.0,0.0609,0.0,Bajo
3/14/2026,Planta C,L10,Dia,Alejandro Hackinge,Elroy Blything,Acabado,Premium,M,Rojo,418,70,350,88,8,17,56,35,7.44,1011.52,Mancha,Error humano,0.0,0.1063,1.0,Bajo
3/30/2026,Planta B,L8,Tarde,Patrizia Gavahan,Maurice Caughte,Calidad,Deportiva,S,Azul,182,247,234,79,6,16,26,21,44.85,685.1,Corte incorrecto,Error humano,0.0,0.1816,0.0,Bajo
3/24/2026,Planta C,L9,Tarde,Xylina Sancho,Arv Mulqueen,Acabado,Deportiva,M,Negro,168,115,340,79,8,12,23,29,10.67,361.36,Mancha,Materia prima defectuosa,0.0,0.0928,0.0,Bajo
3/13/2026,Planta B,L6,Tarde,Eilis Barrable,Cristiano Granville,Corte,Premium,L,Gris,307,279,247,109,6,9,35,46,41.85,566.1,Medida incorrecta,Proceso ineficiente,0.0,0.15,1.0,Critico
3/8/2026,Planta B,L8,Noche,Legra Balhatchet,Ede Smither,Costura,Premium,M,Gris,144,300,362,83,6,20,66,28,26.48,1478.88,Medida incorrecta,Proceso ineficiente,0.0,0.0883,0.0,Bajo
3/14/2026,Planta C,L5,Dia,Kendre Lankford,Bianka Danielsohn,Corte,Basica,XL,Blanco,137,280,384,36,8,6,9,14,57.85,516.8,Costura defectuosa,Error humano,0.0,0.2066,0.0,Bajo
3/10/2026,Planta C,L7,Noche,Christean Hick,Daune Edmunds,Calidad,Basica,XL,Blanco,126,262,369,54,8,8,43,13,21.2,513.6,Medida incorrecta,Materia prima defectuosa,0.0,0.0809,0.0,Bajo
3/22/2026,Planta A,L10,Noche,Mariquilla Doutch,Lori Newby,Corte,Basica,L,Azul,124,125,72,28,3,21,36,10,13.54,796.62,Tela danada,Falla maquina,0.0,0.1083,1.0,Bajo
3/7/2026,Planta C,L4,Tarde,Egan Sporgeon,Rodolphe Wittier,Acabado,Premium,M,Azul,424,182,345,59,2,14,21,68,20.48,334.96,Corte incorrecto,Proceso ineficiente,0.0,0.1125,1.0,Bajo
3/9/2026,Planta C,L1,Tarde,Zita Billing,Lesly Pollak,Acabado,Deportiva,L,Gris,320,203,352,16,7,11,29,39,7.92,374.44,Costura defectuosa,Falla maquina,0.0,0.039,0.0,Bajo
3/26/2026,Planta B,L2,Tarde,Petra Avent,Dorella Whipp,Acabado,Basica,L,Negro,330,183,83,61,7,20,53,18,17.96,1185.72,Tela danada,Error humano,0.0,0.0981,3.0,Bajo
3/1/2026,Planta A,L4,Tarde,Kylynn Le Monnier,Shelba O'Glessane,Corte,Basica,XL,Gris,81,74,92,16,6,4,14,7,14.48,142.88,Corte incorrecto,Falla maquina,0.0,0.1957,0.0,Bajo
3/10/2026,Planta C,L10,Noche,Bartie Hawkridge,Marga Haugg,Corte,Premium,XL,Rojo,199,294,406,32,3,22,43,17,100.84,1248.52,Medida incorrecta,Proceso ineficiente,0.0,0.343,0.0,Bajo
3/1/2026,Planta A,L7,Tarde,Maxine Blumfield,Lorrie Morson,Acabado,Deportiva,L,Azul,174,288,332,85,5,6,26,25,12.25,217.25,Medida incorrecta,Materia prima defectuosa,0.0,0.0425,0.0,Bajo
3/20/2026,Planta A,L8,Noche,Rollins Trumpeter,Marita Huchot,Costura,Basica,S,Blanco,437,206,109,62,3,12,182,31,24.91,2258.73,Corte incorrecto,Materia prima defectuosa,0.0,0.1209,4.0,Critico
3/30/2026,Planta B,L2,Tarde,Kathye Venour,Emilee Pearcey,Calidad,Deportiva,XL,Negro,181,293,241,56,3,14,20,16,40.16,400.48,Costura defectuosa,Falla maquina,0.0,0.1371,0.0,Bajo
3/14/2026,Planta B,L5,Tarde,Carver Engeham,Katey Prayer,Costura,Basica,XL,Gris,193,232,192,53,5,12,46,22,6.97,586.85,Medida incorrecta,Error humano,0.0,0.03,1.0,Bajo
3/26/2026,Planta B,L8,Noche,Emlyn Machel,Hobard Brosch,Acabado,Deportiva,XL,Rojo,292,280,80,57,8,3,123,26,20.11,529.88,Tela danada,Falla maquina,0.0,0.0718,3.0,Bajo
3/11/2026,Planta C,L7,Tarde,Elsworth Gibbs,Sebastian Fettes,Calidad,Basica,M,Azul,248,60,188,55,3,24,56,25,4.52,1357.56,Tela danada,Proceso ineficiente,0.0,0.0753,1.0,Bajo
3/28/2026,Planta A,L8,Noche,Afton Murrells,Cozmo Rickeard,Acabado,Premium,XL,Blanco,96,141,247,41,8,16,44,11,12.04,800.32,Medida incorrecta,Proceso ineficiente,0.0,0.0854,0.0,Bajo
3/28/2026,Planta B,L9,Noche,Sheelah Paolinelli,Aubry Genner,Costura,Deportiva,L,Negro,379,244,335,9,8,5,118,73,47.22,967.76,Tela danada,Proceso ineficiente,0.0,0.1935,1.0,Bajo
3/4/2026,Planta B,L2,Tarde,Kizzee Woodcraft,Flossie Sumshon,Costura,Deportiva,M,Gris,148,227,138,45,6,15,21,26,19.4,431.4,Mancha,Materia prima defectuosa,0.0,0.0855,1.0,Bajo
3/21/2026,Planta C,L9,Tarde,Lauritz Wellwood,Mitchell Jeavons,Acabado,Deportiva,XL,Blanco,470,246,308,8,2,20,86,60,40.58,1801.16,Medida incorrecta,Falla maquina,0.0,0.165,1.0,Bajo
3/19/2026,Planta A,L2,Dia,Elmore Schooley,Kathrine Cliffe,Calidad,Premium,XL,Rojo,319,166,298,0,4,8,17,27,21.98,223.92,Mancha,Falla maquina,0.0,0.1324,1.0,Bajo
3/17/2026,Planta C,L9,Dia,Helena Kindell,Lion Rodolf,Costura,Basica,M,Gris,368,102,456,69,7,24,81,51,19.38,2079.66,Tela danada,Falla maquina,0.0,0.19,0.0,Critico
3/8/2026,Planta C,L7,Dia,Janina Benley,Penn German,Calidad,Deportiva,L,Azul,265,240,451,39,5,12,34,39,33.27,574.35,Costura defectuosa,Proceso ineficiente,0.0,0.1386,0.0,Bajo
3/14/2026,Planta A,L6,Dia,Idette Milberry,Gwyn Mensler,Corte,Basica,L,Azul,367,169,66,46,2,13,32,29,32.31,480.62,Tela danada,Proceso ineficiente,0.0,0.1912,5.0,Bajo
3/8/2026,Planta C,L4,Noche,Vick Aggott,Meryl Arnoldi,Costura,Premium,S,Azul,133,210,220,54,8,24,44,19,9.97,1135.76,Tela danada,Proceso ineficiente,0.0,0.0475,0.0,Bajo
3/17/2026,Planta A,L5,Dia,Glenna Jemmett,Luis Earland,Acabado,Premium,M,Azul,285,115,310,51,4,17,18,49,11.18,350.72,Costura defectuosa,Error humano,0.0,0.0972,0.0,Bajo
3/8/2026,Planta C,L5,Dia,Callean Tynnan,Kenneth Woodgate,Corte,Premium,L,Azul,264,278,243,98,2,23,24,42,75.55,703.1,Tela danada,Proceso ineficiente,0.0,0.2718,1.0,Critico
3/14/2026,Planta A,L5,Tarde,Swen Pryell,Eli Inwood,Calidad,Deportiva,S,Rojo,228,99,149,1,5,14,41,25,18.9,668.5,Mancha,Materia prima defectuosa,0.0,0.1909,1.0,Bajo
3/11/2026,Planta A,L8,Noche,Nataniel Shenton,Kittie Angove,Costura,Deportiva,S,Negro,180,71,338,103,7,17,69,21,10.21,1244.47,Corte incorrecto,Materia prima defectuosa,0.0,0.1438,0.0,Critico
3/12/2026,Planta B,L2,Tarde,Eunice Brokenshire,Aldridge Keyho,Calidad,Premium,M,Rojo,233,261,242,48,3,23,16,28,14.81,412.43,Tela danada,Proceso ineficiente,0.0,0.0567,0.0,Bajo
3/16/2026,Planta A,L7,Noche,Prent Dobing,Chickie Castles,Calidad,Premium,S,Blanco,361,76,138,12,7,25,127,61,9.93,3244.51,Mancha,Error humano,0.0,0.1307,2.0,Critico
3/20/2026,Planta A,L5,Tarde,Shamus Maund,Guntar Karpmann,Acabado,Basica,M,Azul,287,166,316,100,5,13,15,17,15.89,274.45,Mancha,Materia prima defectuosa,0.0,0.0957,0.0,Critico
3/18/2026,Planta A,L5,Noche,Olenolin Britian,Nancy Ligoe,Costura,Basica,S,Gris,316,90,389,37,5,3,149,25,3.69,465.45,Tela danada,Materia prima defectuosa,0.0,0.041,0.0,Bajo
3/19/2026,Planta A,L10,Dia,Corney Skelhorn,Desmund Birckmann,Acabado,Premium,M,Gris,452,142,173,93,6,21,64,24,9.15,1398.9,Tela danada,Proceso ineficiente,0.0,0.0644,2.0,Critico
3/20/2026,Planta A,L1,Tarde,Charmain Swett,Janela Bines,Corte,Basica,M,Rojo,238,207,279,81,2,19,24,21,82.41,620.82,Corte incorrecto,Falla maquina,0.0,0.3981,0.0,Bajo
3/22/2026,Planta C,L5,Tarde,Weber Whitwood,Kym Latus,Costura,Basica,M,Gris,269,164,172,117,2,16,52,19,15.4,862.8,Tela danada,Proceso ineficiente,0.0,0.0939,1.0,Critico
3/12/2026,Planta B,L10,Noche,Gayleen Goss,Bria Keedy,Corte,Deportiva,S,Gris,102,51,65,29,4,21,37,5,11.62,823.48,Costura defectuosa,Falla maquina,0.0,0.2278,1.0,Bajo
